lat,lon,crs,tas_anom
-51.5,91.5,b'',3.217714
-51.5,92.5,b'',3.2096152
-51.5,93.5,b'',3.2008367
-51.5,94.5,b'',3.1940079
-51.5,95.5,b'',3.1913195
-51.5,96.5,b'',3.1890063
-51.5,97.5,b'',3.1795104
-51.5,98.5,b'',3.1712592
-51.5,99.5,b'',3.1627932
-51.5,100.5,b'',3.1534073
-51.5,101.5,b'',3.1506512
-51.5,102.5,b'',3.1449459
-51.5,103.5,b'',3.1368644
-51.5,104.5,b'',3.1316876
-51.5,105.5,b'',3.1153862
-51.5,106.5,b'',3.1045897
-51.5,107.5,b'',3.07987
-51.5,108.5,b'',3.064029
-51.5,109.5,b'',3.0384645
-51.5,110.5,b'',3.02631
-51.5,111.5,b'',3.0056834
-51.5,112.5,b'',2.9881115
-51.5,113.5,b'',2.9705052
-51.5,114.5,b'',2.952783
-51.5,115.5,b'',2.9373324
-51.5,116.5,b'',2.9189763
-51.5,117.5,b'',2.908863
-51.5,118.5,b'',2.8939087
-51.5,119.5,b'',2.8902404
-51.5,120.5,b'',2.8764477
-51.5,121.5,b'',2.8691046
-51.5,122.5,b'',2.8516548
-51.5,123.5,b'',2.830148
-51.5,124.5,b'',2.8092895
-51.5,125.5,b'',2.7789779
-51.5,126.5,b'',2.7584376
-51.5,127.5,b'',2.7389324
-51.5,128.5,b'',2.7112243
-51.5,129.5,b'',2.697029
-51.5,130.5,b'',2.6846588
-51.5,131.5,b'',2.6750014
-51.5,132.5,b'',2.6702654
-51.5,133.5,b'',2.6594675
-51.5,134.5,b'',2.6548443
-51.5,135.5,b'',2.6438134
-51.5,136.5,b'',2.6410189
-51.5,137.5,b'',2.6235924
-51.5,138.5,b'',2.6219888
-51.5,139.5,b'',2.6152587
-51.5,140.5,b'',2.6072865
-51.5,141.5,b'',2.6108
-51.5,142.5,b'',2.6106586
-51.5,143.5,b'',2.6179476
-51.5,144.5,b'',2.6156979
-51.5,145.5,b'',2.6153626
-51.5,146.5,b'',2.6153665
-51.5,147.5,b'',2.611694
-51.5,148.5,b'',2.606778
-51.5,149.5,b'',2.6028628
-51.5,150.5,b'',2.602146
-51.5,151.5,b'',2.601797
-51.5,152.5,b'',2.600977
-51.5,153.5,b'',2.5992494
-51.5,154.5,b'',2.5973628
-51.5,155.5,b'',2.597175
-51.5,156.5,b'',2.594055
-51.5,157.5,b'',2.59656
-51.5,158.5,b'',2.5981226
-51.5,159.5,b'',2.595067
-51.5,160.5,b'',2.5992823
-51.5,161.5,b'',2.596414
-51.5,162.5,b'',2.5939004
-51.5,163.5,b'',2.5852985
-51.5,164.5,b'',2.575473
-51.5,165.5,b'',2.5697792
-51.5,166.5,b'',2.5743866
-51.5,167.5,b'',2.5741305
-51.5,168.5,b'',2.574989
-51.5,169.5,b'',2.576926
-51.5,170.5,b'',2.5671277
-51.5,171.5,b'',2.5579093
-51.5,172.5,b'',2.540678
-51.5,173.5,b'',2.5146787
-51.5,174.5,b'',2.486644
-51.5,175.5,b'',2.469993
-51.5,176.5,b'',2.4606
-51.5,177.5,b'',2.453028
-51.5,178.5,b'',2.458812
-51.5,179.5,b'',2.4576638
-50.5,-179.5,b'',2.6067455
-50.5,-178.5,b'',2.6355054
-50.5,-177.5,b'',2.6578796
-50.5,-176.5,b'',2.6396534
-50.5,-175.5,b'',2.6432421
-50.5,-174.5,b'',2.6225936
-50.5,-173.5,b'',2.6109917
-50.5,-172.5,b'',2.5860727
-50.5,-171.5,b'',2.5690792
-50.5,-170.5,b'',2.5413415
-50.5,-169.5,b'',2.5202885
-50.5,-168.5,b'',2.4983954
-50.5,-167.5,b'',2.4766903
-50.5,-166.5,b'',2.4522424
-50.5,-165.5,b'',2.4337285
-50.5,-164.5,b'',2.4099445
-50.5,-163.5,b'',2.3675506
-50.5,-162.5,b'',2.3272877
-50.5,-161.5,b'',2.2848952
-50.5,-160.5,b'',2.2521257
-50.5,-159.5,b'',2.2498884
-50.5,-158.5,b'',2.258156
-50.5,-157.5,b'',2.2597554
-50.5,-156.5,b'',2.2595935
-50.5,-155.5,b'',2.2669363
-50.5,-154.5,b'',2.2502637
-50.5,-153.5,b'',2.2581115
-50.5,-152.5,b'',2.2609494
-50.5,-151.5,b'',2.268061
-50.5,-150.5,b'',2.2757277
-50.5,-149.5,b'',2.2879825
-50.5,-148.5,b'',2.2932377
-50.5,-147.5,b'',2.3163886
-50.5,-146.5,b'',2.3395448
-50.5,-145.5,b'',2.3642015
-50.5,-144.5,b'',2.3922205
-50.5,-143.5,b'',2.4125392
-50.5,-142.5,b'',2.4312646
-50.5,-141.5,b'',2.4467578
-50.5,-140.5,b'',2.4568553
-50.5,-139.5,b'',2.4655814
-50.5,-138.5,b'',2.4722984
-50.5,-137.5,b'',2.484386
-50.5,-136.5,b'',2.4908082
-50.5,-135.5,b'',2.5048578
-50.5,-134.5,b'',2.5121517
-50.5,-133.5,b'',2.5332763
-50.5,-132.5,b'',2.5393593
-50.5,-131.5,b'',2.5541778
-50.5,-130.5,b'',2.5648048
-50.5,-129.5,b'',2.5774946
-50.5,-128.5,b'',2.5850818
-50.5,-127.5,b'',2.589958
-50.5,-126.5,b'',2.593453
-50.5,-125.5,b'',2.5960536
-50.5,-124.5,b'',2.600589
-50.5,-123.5,b'',2.6034853
-50.5,-122.5,b'',2.603461
-50.5,-121.5,b'',2.6028395
-50.5,-120.5,b'',2.6086445
-50.5,-119.5,b'',2.612528
-50.5,-118.5,b'',2.6175613
-50.5,-117.5,b'',2.6189716
-50.5,-116.5,b'',2.6173038
-50.5,-115.5,b'',2.6153302
-50.5,-114.5,b'',2.6171706
-50.5,-113.5,b'',2.622007
-50.5,-112.5,b'',2.6314182
-50.5,-111.5,b'',2.6343136
-50.5,-110.5,b'',2.6495223
-50.5,-109.5,b'',2.6522765
-50.5,-108.5,b'',2.6659627
-50.5,-107.5,b'',2.6693962
-50.5,-106.5,b'',2.6812544
-50.5,-105.5,b'',2.6852224
-50.5,-104.5,b'',2.6957798
-50.5,-103.5,b'',2.6977203
-50.5,-102.5,b'',2.703046
-50.5,-101.5,b'',2.7049127
-50.5,-100.5,b'',2.7062545
-50.5,-99.5,b'',2.7032986
-50.5,-98.5,b'',2.700558
-50.5,-97.5,b'',2.6977198
-50.5,-96.5,b'',2.6909888
-50.5,-95.5,b'',2.6881006
-50.5,-94.5,b'',2.6834402
-50.5,-93.5,b'',2.6793091
-50.5,-92.5,b'',2.6735675
-50.5,-91.5,b'',2.669519
-50.5,-90.5,b'',2.663889
-50.5,-89.5,b'',2.6589258
-50.5,-88.5,b'',2.6507227
-50.5,-87.5,b'',2.6439037
-50.5,-86.5,b'',2.6359959
-50.5,-85.5,b'',2.6253364
-50.5,-84.5,b'',2.6125503
-50.5,-83.5,b'',2.6027608
-50.5,-82.5,b'',2.583137
-50.5,-81.5,b'',2.5750363
-50.5,-80.5,b'',2.5658484
-50.5,-79.5,b'',2.54959
-50.5,-78.5,b'',2.5647569
-50.5,-77.5,b'',2.5725827
-50.5,-76.5,b'',2.7284229
-50.5,-75.5,b'',2.849346
-50.5,-74.5,b'',3.1563754
-50.5,-73.5,b'',3.4217193
-50.5,-72.5,b'',3.654852
-50.5,-71.5,b'',3.753687
-50.5,-70.5,b'',3.712611
-50.5,-69.5,b'',3.613396
-50.5,-68.5,b'',3.3581712
-50.5,-67.5,b'',3.2013042
-50.5,-66.5,b'',3.1006463
-50.5,-65.5,b'',3.0236623
-50.5,-64.5,b'',2.9671402
-50.5,-63.5,b'',2.9387436
-50.5,-62.5,b'',2.9077272
-50.5,-61.5,b'',2.8993356
-50.5,-60.5,b'',2.8939738
-50.5,-59.5,b'',2.867539
-50.5,-58.5,b'',2.8206828
-50.5,-57.5,b'',2.7452095
-50.5,-56.5,b'',2.6696198
-50.5,-55.5,b'',2.620061
-50.5,-54.5,b'',2.595001
-50.5,-53.5,b'',2.596292
-50.5,-52.5,b'',2.6473753
-50.5,-51.5,b'',2.691968
-50.5,-50.5,b'',2.76435
-50.5,-49.5,b'',2.8175716
-50.5,-48.5,b'',2.8736062
-50.5,-47.5,b'',2.9093335
-50.5,-46.5,b'',2.9344242
-50.5,-45.5,b'',2.9555788
-50.5,-44.5,b'',2.9663754
-50.5,-43.5,b'',2.9848452
-50.5,-42.5,b'',3.0048764
-50.5,-41.5,b'',3.0351315
-50.5,-40.5,b'',3.0819707
-50.5,-39.5,b'',3.129688
-50.5,-38.5,b'',3.160991
-50.5,-37.5,b'',3.1879385
-50.5,-36.5,b'',3.2020066
-50.5,-35.5,b'',3.2150402
-50.5,-34.5,b'',3.222294
-50.5,-33.5,b'',3.2226822
-50.5,-32.5,b'',3.227759
-50.5,-31.5,b'',3.2338753
-50.5,-30.5,b'',3.2478075
-50.5,-29.5,b'',3.2573266
-50.5,-28.5,b'',3.2643714
-50.5,-27.5,b'',3.2669184
-50.5,-26.5,b'',3.2699707
-50.5,-25.5,b'',3.2651114
-50.5,-24.5,b'',3.2665348
-50.5,-23.5,b'',3.2627978
-50.5,-22.5,b'',3.274299
-50.5,-21.5,b'',3.2680075
-50.5,-20.5,b'',3.2603633
-50.5,-19.5,b'',3.251676
-50.5,-18.5,b'',3.2416954
-50.5,-17.5,b'',3.2364178
-50.5,-16.5,b'',3.232159
-50.5,-15.5,b'',3.2216883
-50.5,-14.5,b'',3.2320518
-50.5,-13.5,b'',3.231636
-50.5,-12.5,b'',3.2454972
-50.5,-11.5,b'',3.2457812
-50.5,-10.5,b'',3.232907
-50.5,-9.5,b'',3.219557
-50.5,-8.5,b'',3.1848507
-50.5,-7.5,b'',3.15962
-50.5,-6.5,b'',3.1420536
-50.5,-5.5,b'',3.1488285
-50.5,-4.5,b'',3.1548784
-50.5,-3.5,b'',3.1663446
-50.5,-2.5,b'',3.1686945
-50.5,-1.5,b'',3.1665304
-50.5,-0.5,b'',3.162153
-50.5,0.5,b'',3.1623478
-50.5,1.5,b'',3.1507394
-50.5,2.5,b'',3.15016
-50.5,3.5,b'',3.140514
-50.5,4.5,b'',3.1379848
-50.5,5.5,b'',3.132386
-50.5,6.5,b'',3.1384227
-50.5,7.5,b'',3.1398084
-50.5,8.5,b'',3.137701
-50.5,9.5,b'',3.1374264
-50.5,10.5,b'',3.1325533
-50.5,11.5,b'',3.1337414
-50.5,12.5,b'',3.126796
-50.5,13.5,b'',3.114055
-50.5,14.5,b'',3.097537
-50.5,15.5,b'',3.08838
-50.5,16.5,b'',3.0786839
-50.5,17.5,b'',3.0731132
-50.5,18.5,b'',3.0716388
-50.5,19.5,b'',3.0734422
-50.5,20.5,b'',3.0775266
-50.5,21.5,b'',3.0917914
-50.5,22.5,b'',3.0923035
-50.5,23.5,b'',3.0961273
-50.5,24.5,b'',3.0941322
-50.5,25.5,b'',3.09833
-50.5,26.5,b'',3.0898228
-50.5,27.5,b'',3.0966268
-50.5,28.5,b'',3.0968876
-50.5,29.5,b'',3.1153753
-50.5,30.5,b'',3.1246994
-50.5,31.5,b'',3.1265018
-50.5,32.5,b'',3.1283636
-50.5,33.5,b'',3.1311896
-50.5,34.5,b'',3.1347773
-50.5,35.5,b'',3.139276
-50.5,36.5,b'',3.1408327
-50.5,37.5,b'',3.1418738
-50.5,38.5,b'',3.1458383
-50.5,39.5,b'',3.1475382
-50.5,40.5,b'',3.1406512
-50.5,41.5,b'',3.1382818
-50.5,42.5,b'',3.1393044
-50.5,43.5,b'',3.144883
-50.5,44.5,b'',3.1462836
-50.5,45.5,b'',3.1488695
-50.5,46.5,b'',3.1477804
-50.5,47.5,b'',3.1520915
-50.5,48.5,b'',3.155404
-50.5,49.5,b'',3.1632879
-50.5,50.5,b'',3.1671443
-50.5,51.5,b'',3.1689894
-50.5,52.5,b'',3.1772485
-50.5,53.5,b'',3.1816614
-50.5,54.5,b'',3.188138
-50.5,55.5,b'',3.1958597
-50.5,56.5,b'',3.19502
-50.5,57.5,b'',3.2016191
-50.5,58.5,b'',3.2112865
-50.5,59.5,b'',3.22122
-50.5,60.5,b'',3.244723
-50.5,61.5,b'',3.2787879
-50.5,62.5,b'',3.3126557
-50.5,63.5,b'',3.3350995
-50.5,64.5,b'',3.3618455
-50.5,65.5,b'',3.3646507
-50.5,66.5,b'',3.3743649
-50.5,67.5,b'',3.3895583
-50.5,68.5,b'',3.398973
-50.5,69.5,b'',3.4128897
-50.5,70.5,b'',3.4000535
-50.5,71.5,b'',3.3730197
-50.5,72.5,b'',3.3606052
-50.5,73.5,b'',3.3537023
-50.5,74.5,b'',3.3639042
-50.5,75.5,b'',3.360985
-50.5,76.5,b'',3.361308
-50.5,77.5,b'',3.3504927
-50.5,78.5,b'',3.3345623
-50.5,79.5,b'',3.3461008
-50.5,80.5,b'',3.3489711
-50.5,81.5,b'',3.356917
-50.5,82.5,b'',3.3754275
-50.5,83.5,b'',3.3913405
-50.5,84.5,b'',3.3812215
-50.5,85.5,b'',3.3744788
-50.5,86.5,b'',3.3651683
-50.5,87.5,b'',3.3575206
-50.5,88.5,b'',3.3473475
-50.5,89.5,b'',3.3420537
-50.5,90.5,b'',3.3405325
-50.5,91.5,b'',3.3306003
-50.5,92.5,b'',3.326245
-50.5,93.5,b'',3.3172033
-50.5,94.5,b'',3.3113189
-50.5,95.5,b'',3.3069792
-50.5,96.5,b'',3.3033333
-50.5,97.5,b'',3.2939396
-50.5,98.5,b'',3.2891848
-50.5,99.5,b'',3.2813044
-50.5,100.5,b'',3.2718868
-50.5,101.5,b'',3.2704196
-50.5,102.5,b'',3.2648106
-50.5,103.5,b'',3.2556648
-50.5,104.5,b'',3.2504628
-50.5,105.5,b'',3.2281785
-50.5,106.5,b'',3.2135165
-50.5,107.5,b'',3.1806972
-50.5,108.5,b'',3.16047
-50.5,109.5,b'',3.125128
-50.5,110.5,b'',3.108783
-50.5,111.5,b'',3.0816715
-50.5,112.5,b'',3.0584679
-50.5,113.5,b'',3.040272
-50.5,114.5,b'',3.017492
-50.5,115.5,b'',3.0009522
-50.5,116.5,b'',2.9758954
-50.5,117.5,b'',2.9578326
-50.5,118.5,b'',2.9390845
-50.5,119.5,b'',2.925477
-50.5,120.5,b'',2.9037466
-50.5,121.5,b'',2.891364
-50.5,122.5,b'',2.8654866
-50.5,123.5,b'',2.8411088
-50.5,124.5,b'',2.8160193
-50.5,125.5,b'',2.7908325
-50.5,126.5,b'',2.766413
-50.5,127.5,b'',2.753516
-50.5,128.5,b'',2.730049
-50.5,129.5,b'',2.7268429
-50.5,130.5,b'',2.722653
-50.5,131.5,b'',2.7170553
-50.5,132.5,b'',2.7141297
-50.5,133.5,b'',2.7026489
-50.5,134.5,b'',2.6962
-50.5,135.5,b'',2.6877122
-50.5,136.5,b'',2.679736
-50.5,137.5,b'',2.660795
-50.5,138.5,b'',2.651089
-50.5,139.5,b'',2.6320872
-50.5,140.5,b'',2.6269112
-50.5,141.5,b'',2.6287436
-50.5,142.5,b'',2.6348972
-50.5,143.5,b'',2.642325
-50.5,144.5,b'',2.6486232
-50.5,145.5,b'',2.6496255
-50.5,146.5,b'',2.6579304
-50.5,147.5,b'',2.6548872
-50.5,148.5,b'',2.6563385
-50.5,149.5,b'',2.655733
-50.5,150.5,b'',2.6564567
-50.5,151.5,b'',2.658987
-50.5,152.5,b'',2.6610281
-50.5,153.5,b'',2.6644053
-50.5,154.5,b'',2.6622066
-50.5,155.5,b'',2.663729
-50.5,156.5,b'',2.6583643
-50.5,157.5,b'',2.660868
-50.5,158.5,b'',2.6633456
-50.5,159.5,b'',2.6670566
-50.5,160.5,b'',2.6713896
-50.5,161.5,b'',2.669721
-50.5,162.5,b'',2.6690862
-50.5,163.5,b'',2.661085
-50.5,164.5,b'',2.6587806
-50.5,165.5,b'',2.6462808
-50.5,166.5,b'',2.6526916
-50.5,167.5,b'',2.649969
-50.5,168.5,b'',2.6426198
-50.5,169.5,b'',2.6530294
-50.5,170.5,b'',2.6500416
-50.5,171.5,b'',2.6450272
-50.5,172.5,b'',2.6250002
-50.5,173.5,b'',2.5965135
-50.5,174.5,b'',2.5697243
-50.5,175.5,b'',2.5558898
-50.5,176.5,b'',2.552038
-50.5,177.5,b'',2.564356
-50.5,178.5,b'',2.575071
-50.5,179.5,b'',2.5865192
-49.5,-179.5,b'',2.7961187
-49.5,-178.5,b'',2.829332
-49.5,-177.5,b'',2.8599596
-49.5,-176.5,b'',2.8379562
-49.5,-175.5,b'',2.8311262
-49.5,-174.5,b'',2.8045805
-49.5,-173.5,b'',2.7884786
-49.5,-172.5,b'',2.7590332
-49.5,-171.5,b'',2.7374673
-49.5,-170.5,b'',2.7004194
-49.5,-169.5,b'',2.6698966
-49.5,-168.5,b'',2.6436167
-49.5,-167.5,b'',2.6226583
-49.5,-166.5,b'',2.6008365
-49.5,-165.5,b'',2.5832436
-49.5,-164.5,b'',2.5619044
-49.5,-163.5,b'',2.523634
-49.5,-162.5,b'',2.4916537
-49.5,-161.5,b'',2.4615972
-49.5,-160.5,b'',2.438574
-49.5,-159.5,b'',2.4351578
-49.5,-158.5,b'',2.4427433
-49.5,-157.5,b'',2.441248
-49.5,-156.5,b'',2.4384246
-49.5,-155.5,b'',2.450317
-49.5,-154.5,b'',2.4385014
-49.5,-153.5,b'',2.449242
-49.5,-152.5,b'',2.454478
-49.5,-151.5,b'',2.4605036
-49.5,-150.5,b'',2.4719129
-49.5,-149.5,b'',2.4860847
-49.5,-148.5,b'',2.4991653
-49.5,-147.5,b'',2.5203178
-49.5,-146.5,b'',2.5393302
-49.5,-145.5,b'',2.5528417
-49.5,-144.5,b'',2.565139
-49.5,-143.5,b'',2.5726116
-49.5,-142.5,b'',2.583292
-49.5,-141.5,b'',2.5899372
-49.5,-140.5,b'',2.5958078
-49.5,-139.5,b'',2.6014986
-49.5,-138.5,b'',2.601498
-49.5,-137.5,b'',2.6076183
-49.5,-136.5,b'',2.6031086
-49.5,-135.5,b'',2.6108267
-49.5,-134.5,b'',2.6121943
-49.5,-133.5,b'',2.6270468
-49.5,-132.5,b'',2.6268275
-49.5,-131.5,b'',2.6342015
-49.5,-130.5,b'',2.6356866
-49.5,-129.5,b'',2.6406589
-49.5,-128.5,b'',2.6426778
-49.5,-127.5,b'',2.640964
-49.5,-126.5,b'',2.641333
-49.5,-125.5,b'',2.643485
-49.5,-124.5,b'',2.6440928
-49.5,-123.5,b'',2.6446955
-49.5,-122.5,b'',2.6427574
-49.5,-121.5,b'',2.642528
-49.5,-120.5,b'',2.65025
-49.5,-119.5,b'',2.6560173
-49.5,-118.5,b'',2.6618433
-49.5,-117.5,b'',2.6629574
-49.5,-116.5,b'',2.6618755
-49.5,-115.5,b'',2.660036
-49.5,-114.5,b'',2.662033
-49.5,-113.5,b'',2.6652133
-49.5,-112.5,b'',2.672031
-49.5,-111.5,b'',2.6730871
-49.5,-110.5,b'',2.6849384
-49.5,-109.5,b'',2.6857786
-49.5,-108.5,b'',2.6975062
-49.5,-107.5,b'',2.6991935
-49.5,-106.5,b'',2.710678
-49.5,-105.5,b'',2.7161887
-49.5,-104.5,b'',2.7259605
-49.5,-103.5,b'',2.727774
-49.5,-102.5,b'',2.7317562
-49.5,-101.5,b'',2.7335727
-49.5,-100.5,b'',2.7334728
-49.5,-99.5,b'',2.730454
-49.5,-98.5,b'',2.7266326
-49.5,-97.5,b'',2.7242954
-49.5,-96.5,b'',2.717372
-49.5,-95.5,b'',2.715481
-49.5,-94.5,b'',2.7117603
-49.5,-93.5,b'',2.7078426
-49.5,-92.5,b'',2.7053242
-49.5,-91.5,b'',2.7021677
-49.5,-90.5,b'',2.6973732
-49.5,-89.5,b'',2.6931934
-49.5,-88.5,b'',2.6842387
-49.5,-87.5,b'',2.6768763
-49.5,-86.5,b'',2.6660516
-49.5,-85.5,b'',2.6547656
-49.5,-84.5,b'',2.6391773
-49.5,-83.5,b'',2.6285298
-49.5,-82.5,b'',2.6114745
-49.5,-81.5,b'',2.605926
-49.5,-80.5,b'',2.601444
-49.5,-79.5,b'',2.5892997
-49.5,-78.5,b'',2.6103373
-49.5,-77.5,b'',2.6282825
-49.5,-76.5,b'',2.8953462
-49.5,-75.5,b'',3.0864372
-49.5,-74.5,b'',3.3800066
-49.5,-73.5,b'',3.6575599
-49.5,-72.5,b'',3.8740153
-49.5,-71.5,b'',4.0018044
-49.5,-70.5,b'',3.9890177
-49.5,-69.5,b'',3.9069545
-49.5,-68.5,b'',3.6618915
-49.5,-67.5,b'',3.4258037
-49.5,-66.5,b'',3.2606783
-49.5,-65.5,b'',3.1420062
-49.5,-64.5,b'',3.0772178
-49.5,-63.5,b'',3.025903
-49.5,-62.5,b'',2.9631042
-49.5,-61.5,b'',2.9238105
-49.5,-60.5,b'',2.8709097
-49.5,-59.5,b'',2.8207018
-49.5,-58.5,b'',2.7706242
-49.5,-57.5,b'',2.7164586
-49.5,-56.5,b'',2.6749961
-49.5,-55.5,b'',2.6519022
-49.5,-54.5,b'',2.6637435
-49.5,-53.5,b'',2.707852
-49.5,-52.5,b'',2.777806
-49.5,-51.5,b'',2.8480356
-49.5,-50.5,b'',2.917105
-49.5,-49.5,b'',2.964195
-49.5,-48.5,b'',3.0155468
-49.5,-47.5,b'',3.044289
-49.5,-46.5,b'',3.0678263
-49.5,-45.5,b'',3.081944
-49.5,-44.5,b'',3.088837
-49.5,-43.5,b'',3.1012402
-49.5,-42.5,b'',3.1189923
-49.5,-41.5,b'',3.1460707
-49.5,-40.5,b'',3.1793995
-49.5,-39.5,b'',3.2105343
-49.5,-38.5,b'',3.2351205
-49.5,-37.5,b'',3.2539608
-49.5,-36.5,b'',3.2597992
-49.5,-35.5,b'',3.2587051
-49.5,-34.5,b'',3.2578542
-49.5,-33.5,b'',3.2578254
-49.5,-32.5,b'',3.2628953
-49.5,-31.5,b'',3.2614498
-49.5,-30.5,b'',3.275699
-49.5,-29.5,b'',3.282471
-49.5,-28.5,b'',3.2979877
-49.5,-27.5,b'',3.3038774
-49.5,-26.5,b'',3.3090901
-49.5,-25.5,b'',3.3080645
-49.5,-24.5,b'',3.308559
-49.5,-23.5,b'',3.3084652
-49.5,-22.5,b'',3.3247132
-49.5,-21.5,b'',3.3263931
-49.5,-20.5,b'',3.3259106
-49.5,-19.5,b'',3.3182302
-49.5,-18.5,b'',3.3096683
-49.5,-17.5,b'',3.3070238
-49.5,-16.5,b'',3.312527
-49.5,-15.5,b'',3.3142807
-49.5,-14.5,b'',3.3366494
-49.5,-13.5,b'',3.3404822
-49.5,-12.5,b'',3.347668
-49.5,-11.5,b'',3.3423543
-49.5,-10.5,b'',3.3194873
-49.5,-9.5,b'',3.3042061
-49.5,-8.5,b'',3.2678225
-49.5,-7.5,b'',3.2473412
-49.5,-6.5,b'',3.238611
-49.5,-5.5,b'',3.256717
-49.5,-4.5,b'',3.2691548
-49.5,-3.5,b'',3.278039
-49.5,-2.5,b'',3.275851
-49.5,-1.5,b'',3.2628736
-49.5,-0.5,b'',3.2569792
-49.5,0.5,b'',3.2551985
-49.5,1.5,b'',3.2437346
-49.5,2.5,b'',3.234355
-49.5,3.5,b'',3.2176733
-49.5,4.5,b'',3.213439
-49.5,5.5,b'',3.2034802
-49.5,6.5,b'',3.2150502
-49.5,7.5,b'',3.2159603
-49.5,8.5,b'',3.2191968
-49.5,9.5,b'',3.220326
-49.5,10.5,b'',3.2210271
-49.5,11.5,b'',3.2288098
-49.5,12.5,b'',3.2303195
-49.5,13.5,b'',3.2268515
-49.5,14.5,b'',3.211543
-49.5,15.5,b'',3.1975458
-49.5,16.5,b'',3.1791463
-49.5,17.5,b'',3.1697016
-49.5,18.5,b'',3.1627336
-49.5,19.5,b'',3.1650782
-49.5,20.5,b'',3.1702287
-49.5,21.5,b'',3.183104
-49.5,22.5,b'',3.1803129
-49.5,23.5,b'',3.1762679
-49.5,24.5,b'',3.1646113
-49.5,25.5,b'',3.1643622
-49.5,26.5,b'',3.1534448
-49.5,27.5,b'',3.1544383
-49.5,28.5,b'',3.1558604
-49.5,29.5,b'',3.167636
-49.5,30.5,b'',3.177914
-49.5,31.5,b'',3.1837127
-49.5,32.5,b'',3.1979957
-49.5,33.5,b'',3.2079742
-49.5,34.5,b'',3.2165294
-49.5,35.5,b'',3.2251613
-49.5,36.5,b'',3.230549
-49.5,37.5,b'',3.2328084
-49.5,38.5,b'',3.2374628
-49.5,39.5,b'',3.2381625
-49.5,40.5,b'',3.2302516
-49.5,41.5,b'',3.2212267
-49.5,42.5,b'',3.218028
-49.5,43.5,b'',3.2181306
-49.5,44.5,b'',3.2152457
-49.5,45.5,b'',3.2168198
-49.5,46.5,b'',3.216273
-49.5,47.5,b'',3.2239974
-49.5,48.5,b'',3.228811
-49.5,49.5,b'',3.2360997
-49.5,50.5,b'',3.2382686
-49.5,51.5,b'',3.2397907
-49.5,52.5,b'',3.2432358
-49.5,53.5,b'',3.2455194
-49.5,54.5,b'',3.24769
-49.5,55.5,b'',3.2516303
-49.5,56.5,b'',3.2484012
-49.5,57.5,b'',3.253903
-49.5,58.5,b'',3.265275
-49.5,59.5,b'',3.280112
-49.5,60.5,b'',3.3064585
-49.5,61.5,b'',3.3404422
-49.5,62.5,b'',3.3736348
-49.5,63.5,b'',3.3905811
-49.5,64.5,b'',3.4110737
-49.5,65.5,b'',3.4133084
-49.5,66.5,b'',3.4071712
-49.5,67.5,b'',3.4087129
-49.5,68.5,b'',3.4183416
-49.5,69.5,b'',3.4532423
-49.5,70.5,b'',3.4388165
-49.5,71.5,b'',3.4066925
-49.5,72.5,b'',3.4017906
-49.5,73.5,b'',3.4219966
-49.5,74.5,b'',3.4517746
-49.5,75.5,b'',3.482413
-49.5,76.5,b'',3.5039098
-49.5,77.5,b'',3.5282056
-49.5,78.5,b'',3.5385072
-49.5,79.5,b'',3.5497868
-49.5,80.5,b'',3.54493
-49.5,81.5,b'',3.5316863
-49.5,82.5,b'',3.5203762
-49.5,83.5,b'',3.512552
-49.5,84.5,b'',3.4969249
-49.5,85.5,b'',3.4815419
-49.5,86.5,b'',3.4667604
-49.5,87.5,b'',3.4579759
-49.5,88.5,b'',3.4490354
-49.5,89.5,b'',3.444662
-49.5,90.5,b'',3.4466257
-49.5,91.5,b'',3.4355047
-49.5,92.5,b'',3.43296
-49.5,93.5,b'',3.4262185
-49.5,94.5,b'',3.4215455
-49.5,95.5,b'',3.417144
-49.5,96.5,b'',3.4131038
-49.5,97.5,b'',3.4072976
-49.5,98.5,b'',3.4032898
-49.5,99.5,b'',3.3924081
-49.5,100.5,b'',3.3817494
-49.5,101.5,b'',3.3787072
-49.5,102.5,b'',3.373498
-49.5,103.5,b'',3.3581638
-49.5,104.5,b'',3.3468356
-49.5,105.5,b'',3.3148808
-49.5,106.5,b'',3.293696
-49.5,107.5,b'',3.2572799
-49.5,108.5,b'',3.2321794
-49.5,109.5,b'',3.193035
-49.5,110.5,b'',3.171362
-49.5,111.5,b'',3.1422977
-49.5,112.5,b'',3.1157694
-49.5,113.5,b'',3.0964222
-49.5,114.5,b'',3.069163
-49.5,115.5,b'',3.0481312
-49.5,116.5,b'',3.0166245
-49.5,117.5,b'',2.9887338
-49.5,118.5,b'',2.961189
-49.5,119.5,b'',2.9381163
-49.5,120.5,b'',2.9073133
-49.5,121.5,b'',2.8873997
-49.5,122.5,b'',2.854405
-49.5,123.5,b'',2.8247619
-49.5,124.5,b'',2.7980163
-49.5,125.5,b'',2.7727478
-49.5,126.5,b'',2.748983
-49.5,127.5,b'',2.7375355
-49.5,128.5,b'',2.7204816
-49.5,129.5,b'',2.7158108
-49.5,130.5,b'',2.7159822
-49.5,131.5,b'',2.7115812
-49.5,132.5,b'',2.7099285
-49.5,133.5,b'',2.7013261
-49.5,134.5,b'',2.698481
-49.5,135.5,b'',2.6936684
-49.5,136.5,b'',2.686369
-49.5,137.5,b'',2.6696818
